WOPR,WGPR,WWPR,WOPT,WGPT,WWPT,WBHP,WTHP,WGIR,WWIR,WGIT,WWIT,WSPR,WSIR,WSPT,WSIT,WSTAT,WELL_NAME,PHASE,TYPE,date
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-07-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-07-08
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-07-11
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-07-15
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-08-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-08-14
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-09-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-09-02
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-09-15
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-10-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-10-07
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-10-14
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-11-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-11-16
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-12-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2002-12-24
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-01-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-01-02
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-01-12
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-01-20
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-02-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-02-14
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-03-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-03-06
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-03-07
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-04-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-05-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-06-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-06-03
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-07-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-07-10
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-08-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-08-10
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-08-12
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-09-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-09-02
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-09-10
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-09-12
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-09-13
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-09-16
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-10-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-10-23
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-11-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-11-18
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-12-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-12-08
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-12-09
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2003-12-18
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-01-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-01-19
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-01-20
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-02-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-03-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-04-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-05-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-06-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-07-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-07-03
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-07-25
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-08-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-08-15
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-08-16
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-09-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-09-20
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-10-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-11-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2004-12-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-01-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-01-12
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-01-26
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-02-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-03-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-03-23
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-03-24
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-04-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-04-24
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-05-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-06-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-06-02
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-06-26
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-07-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-07-10
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-07-16
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-07-29
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-08-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-08-03
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-08-04
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-09-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-09-14
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-10-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-11-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-12-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-12-02
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2005-12-30
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-01-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-01-18
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-02-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-02-24
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-03-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-04-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-04-25
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-05-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-06-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-07-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-08-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-08-15
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-08-16
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-09-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-09-14
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-10-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-10-10
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-10-15
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-11-01
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-11-09
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-11-11
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-11-17
0.0,0.0,0.0,1310706.5,269175456.0,629.2671508789062,0.0,,,,,,,,,,SHUT,B-4H,OIL,OP,2006-12-01
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1997-11-14
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1997-12-01
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1997-12-17
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-01-01
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-02-01
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-03-01
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-03-29
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-03-30
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-04-01
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-04-23
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-05-01
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-05-26
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-05-27
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-06-01
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-06-14
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-06-23
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-06-24
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-07-01
,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,STOP,C-1H,WATER,WI,1998-07-16
,,,,,,423.6070861816406,,0.0,4916.93115234375,0.0,78670.8984375,,,,,OPEN,C-1H,WATER,WI,1998-08-01
,,,,,,497.376953125,,0.0,6957.5,0.0,280438.40625,,,,,OPEN,C-1H,WATER,WI,1998-08-30
,,,,,,482.41717529296875,,0.0,6422.0,0.0,286860.40625,,,,,OPEN,C-1H,WATER,WI,1998-08-31
,,,,,,498.7130432128906,,0.0,7096.5,0.0,293956.90625,,,,,OPEN,C-1H,WATER,WI,1998-09-01
,,,,,,446.4651184082031,,0.0,5573.58203125,0.0,388707.78125,,,,,OPEN,C-1H,WATER,WI,1998-09-18
,,,,,,520.3889770507812,,0.0,7681.27978515625,0.0,465520.59375,,,,,OPEN,C-1H,WATER,WI,1998-09-28
,,,,,,339.82763671875,,645345.125,0.0,1936035.375,465520.59375,,,,,OPEN,C-1H,GAS,GI,1998-10-01
,,,,,,312.9120178222656,,959477.5,0.0,13449765.0,465520.59375,,,,,OPEN,C-1H,GAS,GI,1998-10-13
,,,,,,258.4604187011719,,0.0,0.0,13449765.0,465520.59375,,,,,OPEN,C-1H,GAS,GI,1998-10-17
,,,,,,279.2076110839844,,543718.8125,0.0,21605548.0,465520.59375,,,,,OPEN,C-1H,GAS,GI,1998-11-01
,,,,,,296.50286865234375,,1018088.0625,0.0,52148188.0,465520.59375,,,,,OPEN,C-1H,GAS,GI,1998-12-01
,,,,,,309.68865966796875,,1770183.5,0.0,94632592.0,465520.59375,,,,,OPEN,C-1H,GAS,GI,1998-12-25
,,,,,,358.5769958496094,,4017466.5,0.0,122754856.0,465520.59375,,,,,OPEN,C-1H,GAS,GI,1999-01-01
,,,,,,297.1580810546875,,830100.75,0.0,125245160.0,465520.59375,,,,,OPEN,C-1H,GAS,GI,1999-01-04
,,,,,,508.1689758300781,,0.0,7389.18017578125,125245160.0,576358.3125,,,,,OPEN,C-1H,WATER,WI,1999-01-19
,,,,,,380.613037109375,,713342.125,0.0,126671848.0,576358.3125,,,,,OPEN,C-1H,GAS,GI,1999-01-21
,,,,,,302.5290832519531,,734190.4375,0.0,134747936.0,576358.3125,,,,,OPEN,C-1H,GAS,GI,1999-02-01
,,,,,,323.6787109375,,2410918.75,0.0,190199072.0,576358.3125,,,,,OPEN,C-1H,GAS,GI,1999-02-24
,,,,,,355.71044921875,,4218303.0,0.0,211290592.0,576358.3125,,,,,OPEN,C-1H,GAS,GI,1999-03-01
,,,,,,357.1083068847656,,4201928.5,0.0,228098304.0,576358.3125,,,,,OPEN,C-1H,GAS,GI,1999-03-05
,,,,,,288.8050537109375,,1545428.0,0.0,255916000.0,576358.3125,,,,,OPEN,C-1H,GAS,GI,1999-03-23
,,,,,,378.423583984375,,0.0,6314.10009765625,255916000.0,595300.625,,,,,OPEN,C-1H,WATER,WI,1999-03-26
,,,,,,427.43048095703125,,0.0,6974.7998046875,255916000.0,609250.1875,,,,,OPEN,C-1H,WATER,WI,1999-03-28
,,,,,,457.8194580078125,,0.0,6975.02490234375,255916000.0,637150.3125,,,,,OPEN,C-1H,WATER,WI,1999-04-01
,,,,,,500.77783203125,,0.0,6940.31689453125,255916000.0,845359.8125,,,,,OPEN,C-1H,WATER,WI,1999-05-01
,,,,,,503.6578369140625,,0.0,7019.8330078125,255916000.0,866419.3125,,,,,OPEN,C-1H,WATER,WI,1999-05-04
,,,,,,503.70172119140625,,0.0,7001.2998046875,255916000.0,873420.625,,,,,OPEN,C-1H,WATER,WI,1999-05-05
,,,,,,490.3705749511719,,0.0,6552.4169921875,255916000.0,952049.625,,,,,OPEN,C-1H,WATER,WI,1999-05-17
,,,,,,475.2243347167969,,0.0,5987.5,255916000.0,970012.125,,,,,OPEN,C-1H,WATER,WI,1999-05-20
,,,,,,470.4560546875,,0.0,5835.5,255916000.0,975847.625,,,,,OPEN,C-1H,WATER,WI,1999-05-21
,,,,,,510.3208312988281,,0.0,7127.39990234375,255916000.0,1054249.0,,,,,OPEN,C-1H,WATER,WI,1999-06-01
,,,,,,540.8431396484375,,0.0,7922.98095703125,255916000.0,1220631.625,,,,,OPEN,C-1H,WATER,WI,1999-06-22
,,,,,,538.63818359375,,0.0,7812.17822265625,255916000.0,1290941.25,,,,,OPEN,C-1H,WATER,WI,1999-07-01
,,,,,,383.2530212402344,,0.0,3275.35009765625,255916000.0,1336796.125,,,,,OPEN,C-1H,WATER,WI,1999-07-15
,,,,,,548.53662109375,,0.0,8227.7587890625,255916000.0,1476668.0,,,,,OPEN,C-1H,WATER,WI,1999-08-01
,,,,,,523.5908813476562,,0.0,7308.5498046875,255916000.0,1505902.25,,,,,OPEN,C-1H,WATER,WI,1999-08-05
,,,,,,564.505859375,,0.0,8576.4755859375,255916000.0,1720314.125,,,,,OPEN,C-1H,WATER,WI,1999-08-30
,,,,,,555.175537109375,,0.0,8211.849609375,255916000.0,1736737.75,,,,,OPEN,C-1H,WATER,WI,1999-09-01
,,,,,,521.76708984375,,0.0,6979.5498046875,255916000.0,1750696.875,,,,,OPEN,C-1H,WATER,WI,1999-09-03
,,,,,,519.9591674804688,,0.0,7300.64404296875,255916000.0,1882108.5,,,,,OPEN,C-1H,WATER,WI,1999-09-21
,,,,,,510.9178771972656,,0.0,6898.0,255916000.0,1889006.5,,,,,OPEN,C-1H,WATER,WI,1999-09-22
,,,,,,457.5524597167969,,0.0,5498.6669921875,255916000.0,1938494.5,,,,,OPEN,C-1H,WATER,WI,1999-10-01
,,,,,,467.6463317871094,,0.0,5935.5498046875,255916000.0,1950365.625,,,,,OPEN,C-1H,WATER,WI,1999-10-03
,,,,,,520.7147216796875,,0.0,8308.0,255916000.0,1958673.625,,,,,OPEN,C-1H,WATER,WI,1999-10-04
,,,,,,571.4500122070312,,0.0,8944.3330078125,255916000.0,2039172.625,,,,,OPEN,C-1H,WATER,WI,1999-10-13
,,,,,,555.60888671875,,0.0,8331.033203125,255916000.0,2064165.625,,,,,OPEN,C-1H,WATER,WI,1999-10-16
,,,,,,533.2396850585938,,0.0,7742.9560546875,255916000.0,2188053.0,,,,,OPEN,C-1H,WATER,WI,1999-11-01
,,,,,,272.9992370605469,,0.0,0.0,255916000.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,1999-11-09
,,,,,,268.57012939453125,,0.0,0.0,255916000.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,1999-11-10
,,,,,,404.6559753417969,,2203967.75,0.0,262527904.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,1999-11-13
,,,,,,340.3369445800781,,2140149.0,0.0,301050592.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,1999-12-01
,,,,,,340.0635986328125,,3221508.25,0.0,400917344.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-01-01
,,,,,,320.7485046386719,,2737946.75,0.0,485793696.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-02-01
,,,,,,291.7580261230469,,1581380.625,0.0,531653728.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-03-01
,,,,,,292.8132629394531,,1712194.5,0.0,533365920.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-03-02
,,,,,,292.9234619140625,,1710670.5,0.0,535076608.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-03-03
,,,,,,284.1881408691406,,1530587.125,0.0,579463616.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-04-01
,,,,,,274.4386291503906,,1159818.75,0.0,614258176.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-05-01
,,,,,,293.301025390625,,2145800.75,0.0,667903232.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-05-26
,,,,,,302.7672424316406,,2802328.0,0.0,684717184.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-06-01
,,,,,,304.14434814453125,,2742347.75,0.0,706655936.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-06-09
,,,,,,306.1814880371094,,2783176.25,0.0,765102656.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-06-30
,,,,,,286.58538818359375,,534133.3125,0.0,765636800.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-07-01
,,,,,,292.4718933105469,,2150957.0,0.0,832316480.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-08-01
,,,,,,287.1025085449219,,1516594.25,0.0,833833024.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-08-02
,,,,,,281.980712890625,,1096764.875,0.0,834929792.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-08-03
,,,,,,280.41839599609375,,1530052.125,0.0,860940672.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-08-20
,,,,,,269.5714111328125,,785977.5625,0.0,865656576.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-08-26
,,,,,,268.1667175292969,,686006.625,0.0,866342592.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-08-27
,,,,,,274.3040466308594,,1295424.125,0.0,872819712.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-09-01
,,,,,,275.5980529785156,,1377052.75,0.0,883836096.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-09-09
,,,,,,275.9449768066406,,1416529.875,0.0,885252672.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-09-10
,,,,,,277.1834411621094,,1474827.0,0.0,901475776.0,2188053.0,,,,,OPEN,C-1H,GAS,GI,2000-09-21
